Date,BLK Equity,SPXT Index,H15T1Y Index
2/11/2008,215.856,2107.65,2.06
2/12/2008,220.661,2123.06,2.06
2/13/2008,219.945,2152.76,2.03
2/14/2008,212.097,2123.94,2.05
2/15/2008,209.054,2125.85,2.02
2/19/2008,201.131,2124.12,2.11
2/20/2008,203.779,2141.95,2.16
2/21/2008,200.778,2115.13,2.05
2/22/2008,198.162,2132.02,2.08
2/25/2008,206.64,2161.51,2.13
2/26/2008,211.264,2176.48,2.07
2/27/2008,214.948,2175,2.02
2/28/2008,210.57,2155.81,1.92
2/29/2008,206.352,2097.48,1.77
3/3/2008,205.146,2098.64,1.74
3/4/2008,212.439,2091.42,1.72
3/5/2008,216.987,2103.42,1.72
3/6/2008,198.293,2057.44,1.59
3/7/2008,196.76,2040.17,1.55
3/10/2008,190.372,2008.71,1.46
3/11/2008,201.691,2083.36,1.67
3/12/2008,196.675,2065.21,1.58
3/13/2008,199.88,2075.88,1.54
3/14/2008,191.862,2032.79,1.37
3/17/2008,189.889,2014.88,1.32
3/18/2008,200.298,2100.38,1.4
3/19/2008,203.696,2049.4,1.33
3/20/2008,220.921,2098.46,1.33
3/24/2008,240.677,2130.62,1.68
3/25/2008,243.024,2135.54,1.64
3/26/2008,237,2116.93,1.56
3/27/2008,217.084,2093.11,1.57
3/28/2008,213.74,2076.56,1.56
3/31/2008,218.863,2088.42,1.55
4/1/2008,236.314,2163.38,1.62
4/2/2008,234.642,2159.63,1.67
4/3/2008,239.337,2162.46,1.68
4/4/2008,235.799,2164.21,1.63
4/7/2008,235.521,2167.61,1.72
4/8/2008,238.211,2157.28,1.68
4/9/2008,235.028,2139.99,1.6
4/10/2008,236.239,2149.67,1.61
4/11/2008,222.422,2106.01,1.52
4/14/2008,217.438,2098.92,1.53
4/15/2008,219.946,2108.59,1.56
4/16/2008,220.171,2156.67,1.65
4/17/2008,216.526,2158.08,1.77
4/18/2008,219.045,2197.24,1.85
4/21/2008,216.376,2193.87,1.86
4/22/2008,208.562,2174.59,1.84
4/23/2008,207.469,2180.91,1.83
4/24/2008,217.062,2194.96,1.91
4/25/2008,217.963,2209.25,1.97
4/28/2008,217.245,2207.02,1.95
4/29/2008,215.24,2198.5,1.94
4/30/2008,216.301,2190.13,1.85
5/1/2008,227.181,2228.09,1.94
5/2/2008,231.801,2235.3,1.97
5/5/2008,230.89,2225.37,1.98
5/6/2008,234.695,2242.47,1.96
5/7/2008,227.406,2202.77,1.94
5/8/2008,229.85,2210.95,1.91
5/9/2008,227.246,2196.54,1.91
5/12/2008,231.372,2220.81,2.01
5/13/2008,230.193,2220.46,2.08
5/14/2008,228.553,2229.74,2.11
5/15/2008,234.856,2253.76,2.08
5/16/2008,231.962,2256.63,2.09
5/19/2008,228.586,2258.74,2.07
5/20/2008,221.511,2237.79,2.05
5/21/2008,215.219,2202.02,2.07
5/22/2008,217.984,2208.2,2.15
5/23/2008,223.505,2179.05,2.11
5/27/2008,230.043,2193.98,2.15
5/28/2008,230.89,2203.1,2.21
5/29/2008,237.429,2215.12,2.16
5/30/2008,241.17,2218.5,2.22
6/2/2008,235.96,2195.27,2.17
6/3/2008,232.98,2182.65,2.14
6/4/2008,231.565,2183.01,2.14
6/5/2008,239.594,2225.74,2.15
6/6/2008,228.864,2157.24,2.12
6/9/2008,229.282,2159.03,2.29
6/10/2008,228.071,2153.77,2.53
6/11/2008,218.399,2117.84,2.47
6/12/2008,218.345,2124.94,2.62
6/13/2008,226.199,2156.96,2.64
6/16/2008,224.521,2157.14,2.68
6/17/2008,220.12,2142.55,2.58
6/18/2008,220.508,2121.78,2.53
6/19/2008,221.659,2130.3,2.58
6/20/2008,211.944,2090.81,2.49
6/23/2008,214.698,2090.94,2.57
6/24/2008,208.845,2085.08,2.53
6/25/2008,203.929,2097.36,2.48
6/26/2008,194.407,2036.4,2.39
6/27/2008,191.072,2028.89,2.35
6/30/2008,190.427,2031.47,2.36
7/1/2008,189.383,2039.66,2.38
7/2/2008,180.852,2002.64,2.35
7/3/2008,182.433,2004.87,2.3
7/7/2008,176.667,1988.09,2.26
7/8/2008,187.253,2022.83,2.26
7/9/2008,179.324,1976.97,2.21
7/10/2008,186.07,1990.78,2.2
7/11/2008,187.963,1968.86,2.3
7/14/2008,179.27,1951.08,2.23
7/15/2008,176.634,1929.85,2.15
7/16/2008,192.525,1978.47,2.16
7/17/2008,224.058,2002.3,2.26
7/18/2008,234.537,2002.88,2.26
7/21/2008,229.373,2001.86,2.3
7/22/2008,237.678,2028.91,2.33
7/23/2008,239.454,2037.15,2.4
7/24/2008,228.082,1990.09,2.26
7/25/2008,234.86,1998.41,2.35
7/28/2008,225.338,1961.23,2.28
7/29/2008,237.98,2007.21,2.36
7/30/2008,238.302,2040.81,2.33
7/31/2008,233.149,2014.39,2.27
8/1/2008,235.957,2003.16,2.25
8/4/2008,233.891,1985.23,2.27
8/5/2008,245.564,2042.44,2.26
8/6/2008,240.562,2050.23,2.26
8/7/2008,233.665,2013.66,2.17
8/8/2008,239.464,2061.77,2.19
8/11/2008,248.254,2076.59,2.27
8/12/2008,241.605,2051.66,2.18
8/13/2008,236.85,2046.35,2.19
8/14/2008,233.999,2057.72,2.14
8/15/2008,233.138,2066.36,2.12
8/18/2008,226.253,2035.3,2.15
8/19/2008,223.993,2016.52,2.11
8/20/2008,226.576,2029.15,2.06
8/21/2008,227.49,2034.35,2.1
8/22/2008,229.48,2057.64,2.17
8/25/2008,222.294,2017.27,2.12
8/26/2008,223.456,2024.72,2.19
8/27/2008,229.104,2041.24,2.16
8/28/2008,236.183,2071.86,2.19
8/29/2008,234.563,2043.53,2.17
9/2/2008,237.209,2035.24,2.12
9/3/2008,239.206,2032.13,2.08
9/4/2008,227.718,1971.37,2.04
9/5/2008,228.409,1980.18,2.07
9/8/2008,241.549,2021.13,2.12
9/9/2008,227.599,1952.14,2.06
9/10/2008,233.646,1964.25,2.06
9/11/2008,238.396,1992,2.01
9/12/2008,219.178,1996.25,2.02
9/15/2008,217.018,1902.17,1.66
9/16/2008,228.981,1935.49,1.72
9/17/2008,202.982,1844.31,1.5
9/18/2008,224.393,1924.85,1.53
9/19/2008,226.736,2002.32,2.05
9/22/2008,203.792,1925.85,2.06
9/23/2008,199.797,1895.78,2.01
9/24/2008,212.602,1892.05,1.9
9/25/2008,206.61,1929.24,1.97
9/26/2008,217.029,1935.79,1.81
9/29/2008,206.221,1765.72,1.6
9/30/2008,210,1861.44,1.78
10/1/2008,194.701,1853.26,1.72
10/2/2008,185.761,1778.9,1.45
10/3/2008,197.044,1754.91,1.41
10/6/2008,185.707,1687.34,1.23
10/7/2008,184.898,1590.51,1.27
10/8/2008,180.309,1573.34,1.28
10/9/2008,165.787,1453.52,1.33
10/10/2008,171.671,1436.56,1.08
10/13/2008,194.172,1602.93,1.08
10/14/2008,182.706,1594.41,1.22
10/15/2008,154.342,1450.5,1.14
10/16/2008,158.035,1512.21,1.29
10/17/2008,160.572,1502.84,1.34
10/20/2008,154.634,1574.5,1.69
10/21/2008,140.576,1526.02,1.74
10/22/2008,129.423,1433.22,1.64
10/23/2008,121.876,1451.37,1.61
10/24/2008,125.784,1401.29,1.6
10/27/2008,115.581,1356.78,1.57
10/28/2008,138.19,1503.16,1.53
10/29/2008,141.775,1486.73,1.41
10/30/2008,140.112,1525.37,1.36
10/31/2008,141.807,1548.81,1.34
11/3/2008,148.663,1544.91,1.31
11/4/2008,155.53,1608,1.28
11/5/2008,147.454,1524.21,1.22
11/6/2008,133.504,1448.01,1.17
11/7/2008,135.599,1490.31,1.2
11/10/2008,124.759,1471.64,1.16
11/11/2008,124.165,1439.22,1.16
11/12/2008,114.944,1365.15,1.03
11/13/2008,128.149,1459.82,1.16
11/14/2008,118.896,1399.2,1.14
11/17/2008,114.879,1363.14,1.08
11/18/2008,114.707,1376.81,1.05
11/19/2008,106.76,1292.76,0.97
11/20/2008,107.667,1206.04,0.87
11/21/2008,117.579,1282.59,0.83
11/24/2008,125.385,1365.63,0.95
11/25/2008,126.788,1374.79,0.95
11/26/2008,134.67,1423.9,0.93
11/28/2008,135.728,1437.68,0.9
12/1/2008,116.434,1309.39,0.81
12/2/2008,123.286,1361.79,0.77
12/3/2008,132.465,1397.72,0.7
12/4/2008,125.874,1356.81,0.61
12/5/2008,139.545,1406.36,0.54
12/8/2008,150.225,1460.6,0.53
12/9/2008,144.776,1426.88,0.49
12/10/2008,144.341,1444,0.49
12/11/2008,129.05,1403.2,0.51
12/12/2008,130.681,1413.07,0.5
12/15/2008,125.939,1395.21,0.5
12/16/2008,140.534,1466.87,0.45
12/17/2008,141.753,1452.88,0.45
12/18/2008,138.348,1422.19,0.43
12/19/2008,148.354,1426.39,0.44
12/22/2008,144.961,1400.42,0.4
12/23/2008,140.219,1387.08,0.41
12/24/2008,139.48,1395.76,0.4
12/26/2008,137.468,1403.22,0.38
12/29/2008,135.075,1398.25,0.36
12/30/2008,141.035,1432.65,0.34
12/31/2008,145.896,1452.98,0.37
1/2/2009,151.301,1499.17,0.4
1/5/2009,150.932,1492.21,0.43
1/6/2009,152.084,1503.87,0.45
1/7/2009,142.242,1459.58,0.44
1/8/2009,144.787,1464.6,0.44
1/9/2009,138.446,1433.41,0.43
1/12/2009,134.346,1401.07,0.43
1/13/2009,138.109,1403.63,0.43
1/14/2009,130.072,1356.79,0.42
1/15/2009,126.886,1358.64,0.42
1/16/2009,127.419,1368.92,0.43
1/20/2009,112.497,1296.63,0.42
1/21/2009,118,1353.33,0.43
1/22/2009,116.663,1332.84,0.42
1/23/2009,121.644,1340.02,0.46
1/26/2009,116.423,1347.47,0.47
1/27/2009,117.881,1362.18,0.47
1/28/2009,129.963,1408.07,0.48
1/29/2009,117.815,1361.54,0.51
1/30/2009,118.327,1330.51,0.51
2/2/2009,120.132,1329.81,0.51
2/3/2009,118.827,1350.88,0.53
2/4/2009,123.775,1341.77,0.53
2/5/2009,126.461,1363.82,0.54
2/6/2009,133.215,1401.06,0.57
2/9/2009,129.224,1403.19,0.6
2/10/2009,123.927,1334.3,0.6
2/11/2009,124.047,1345.5,0.6
2/12/2009,123.96,1348.15,0.58
2/13/2009,121.383,1334.83,0.61
2/17/2009,114.629,1274.26,0.61
2/18/2009,115.879,1273.29,0.64
2/19/2009,111.953,1258.82,0.67
2/20/2009,112.095,1244.72,0.64
2/23/2009,106.439,1201.56,0.69
2/24/2009,116.423,1249.76,0.71
2/25/2009,114.814,1236.74,0.75
2/26/2009,109.561,1217.49,0.73
2/27/2009,105.287,1188.84,0.72
3/2/2009,100.404,1133.43,0.67
3/3/2009,98.5,1126.18,0.68
3/4/2009,104.776,1153.35,0.71
3/5/2009,100.273,1104.38,0.66
3/6/2009,101.348,1106,0.67
3/9/2009,99.703,1095.04,0.69
3/10/2009,110.232,1164.83,0.71
3/11/2009,115.508,1168.07,0.71
3/12/2009,121.968,1215.87,0.7
3/13/2009,118.459,1225.32,0.67
3/16/2009,113.962,1221.03,0.69
3/17/2009,120.312,1260.29,0.69
3/18/2009,133.803,1286.62,0.6
3/19/2009,124.809,1269.93,0.6
3/20/2009,124.996,1244.85,0.6
3/23/2009,146.933,1333.21,0.6
3/24/2009,140.878,1306.03,0.62
3/25/2009,145.386,1318.61,0.6
3/26/2009,149.927,1349.37,0.57
3/27/2009,139.836,1322.19,0.58
3/30/2009,136.984,1276.22,0.58
3/31/2009,142.633,1292.98,0.57
4/1/2009,143.346,1314.63,0.58
4/2/2009,149.62,1352.47,0.59
4/3/2009,151.364,1365.66,0.6
4/6/2009,149.576,1354.36,0.6
4/7/2009,141.032,1322.91,0.6
4/8/2009,141.514,1338.53,0.59
4/9/2009,151.408,1389.49,0.6
4/13/2009,152.866,1393.13,0.57
4/14/2009,144.991,1365.2,0.54
4/15/2009,152.461,1382.36,0.54
4/16/2009,149.828,1403.89,0.54
4/17/2009,149.082,1410.85,0.57
4/20/2009,135.558,1350.52,0.54
4/21/2009,152.23,1379.22,0.53
4/22/2009,149.368,1368.92,0.52
4/23/2009,162.025,1382.52,0.49
4/24/2009,165.798,1405.74,0.5
4/27/2009,163.934,1391.58,0.49
4/28/2009,161.06,1387.82,0.52
4/29/2009,165.656,1417.99,0.5
4/30/2009,160.709,1416.73,0.49
5/1/2009,162.793,1424.41,0.49
5/4/2009,173.29,1472.64,0.52
5/5/2009,172.961,1467.25,0.53
5/6/2009,170.712,1493.31,0.51
5/7/2009,158.471,1473.66,0.54
5/8/2009,162.716,1509.14,0.55
5/11/2009,155.806,1477.2,0.53
5/12/2009,156.881,1475.83,0.54
5/13/2009,151.43,1436.74,0.52
5/14/2009,153.59,1451.79,0.5
5/15/2009,154.446,1435.48,0.5
5/18/2009,158.285,1479.24,0.5
5/19/2009,153.206,1476.94,0.48
5/20/2009,150.442,1469.47,0.44
5/21/2009,155.477,1445.28,0.45
5/22/2009,162.025,1443.14,0.49
5/26/2009,169.933,1481.1,0.5
5/27/2009,163.55,1453.28,0.49
5/28/2009,168.178,1475.94,0.48
5/29/2009,174.946,1495.97,0.47
6/1/2009,180.967,1534.65,0.48
6/2/2009,183.666,1537.69,0.46
6/3/2009,180.463,1516.88,0.45
6/4/2009,181.998,1534.59,0.47
6/5/2009,180.445,1530.82,0.62
6/8/2009,186.638,1529.59,0.62
6/9/2009,200.722,1535.03,0.56
6/10/2009,196.732,1529.76,0.55
6/11/2009,201.229,1539.5,0.53
6/12/2009,194.573,1541.7,0.52
6/15/2009,186.947,1505.06,0.51
6/16/2009,186.737,1485.92,0.51
6/17/2009,184.313,1483.9,0.5
6/18/2009,187.74,1496.59,0.52
6/19/2009,192.809,1501.25,0.51
6/22/2009,184.357,1455.54,0.5
6/23/2009,184.93,1458.92,0.5
6/24/2009,191.167,1468.48,0.5
6/25/2009,193.184,1499.98,0.47
6/26/2009,196.027,1498.08,0.45
6/29/2009,193.9,1511.7,0.51
6/30/2009,193.316,1498.94,0.56
7/1/2009,190.484,1505.64,0.54
7/2/2009,184.754,1461.8,0.49
7/6/2009,183.189,1465.58,0.48
7/7/2009,178.714,1436.74,0.46
7/8/2009,177.855,1435.2,0.45
7/9/2009,183.255,1440.3,0.47
7/10/2009,183.112,1434.5,0.45
7/13/2009,189.658,1470.43,0.47
7/14/2009,190.33,1478.24,0.47
7/15/2009,198.441,1522.09,0.5
7/16/2009,197.394,1535.3,0.47
7/17/2009,198.132,1534.71,0.48
7/20/2009,203.675,1552.26,0.47
7/21/2009,202.926,1557.91,0.46
7/22/2009,204.436,1557.37,0.47
7/23/2009,218.09,1593.65,0.49
7/24/2009,211.786,1598.5,0.47
7/27/2009,209.384,1603.26,0.49
7/28/2009,209.56,1599.09,0.49
7/29/2009,208.546,1592,0.5
7/30/2009,210.882,1611.14,0.48
7/31/2009,209.979,1612.31,0.48
8/3/2009,215.577,1637.06,0.48
8/4/2009,218.861,1642.03,0.47
8/5/2009,221.098,1637.81,0.49
8/6/2009,218.079,1628.82,0.48
8/7/2009,223.115,1650.73,0.52
8/10/2009,219.048,1645.26,0.49
8/11/2009,219.037,1624.91,0.48
8/12/2009,221.594,1644.23,0.47
8/13/2009,218.85,1655.66,0.45
8/14/2009,217.946,1641.54,0.44
8/17/2009,208.238,1602.06,0.45
8/18/2009,216.183,1618.6,0.43
8/19/2009,216.701,1629.92,0.43
8/20/2009,227.269,1647.85,0.42
8/21/2009,228.669,1678.84,0.45
8/24/2009,225.694,1677.94,0.44
8/25/2009,223.005,1681.92,0.47
8/26/2009,219.522,1682.29,0.45
8/27/2009,220.679,1687.16,0.46
8/28/2009,222.112,1684.05,0.44
8/31/2009,220.79,1670.52,0.43
9/1/2009,214.76,1633.63,0.43
9/2/2009,212.835,1628.66,0.41
9/3/2009,218.101,1642.68,0.42
9/4/2009,216.231,1664.34,0.42
9/8/2009,220.557,1679.32,0.41
9/9/2009,223.489,1692.48,0.4
9/10/2009,223.124,1710.14,0.4
9/11/2009,223.223,1708.18,0.39
9/14/2009,222.626,1719.04,0.4
9/15/2009,222.007,1724.45,0.39
9/16/2009,228.965,1750.91,0.38
9/17/2009,223.954,1745.8,0.4
9/18/2009,229.22,1750.43,0.41
9/21/2009,226.045,1744.47,0.4
9/22/2009,230.337,1755.99,0.42
9/23/2009,233.468,1738.32,0.41
9/24/2009,228.18,1722.02,0.39
9/25/2009,225.414,1711.53,0.41
9/28/2009,236.665,1742.32,0.4
9/29/2009,236.887,1738.48,0.41
9/30/2009,239.874,1732.86,0.4
10/1/2009,231.001,1688.24,0.37
10/2/2009,228.932,1680.7,0.37
10/5/2009,235.758,1705.73,0.36
10/6/2009,235.769,1729.14,0.37
10/7/2009,236.201,1734.74,0.34
10/8/2009,236.599,1747.7,0.35
10/9/2009,239.575,1757.6,0.38
10/12/2009,240.88,1765.31,0.38
10/13/2009,236.522,1760.51,0.35
10/14/2009,250.096,1791.47,0.35
10/15/2009,250.207,1798.91,0.36
10/16/2009,249.532,1784.35,0.36
10/19/2009,254.931,1801.12,0.38
10/20/2009,261.757,1789.93,0.39
10/21/2009,258.67,1774.33,0.4
10/22/2009,258.659,1793.34,0.38
10/23/2009,255.783,1771.5,0.4
10/26/2009,252.231,1750.75,0.41
10/27/2009,245.494,1744.95,0.39
10/28/2009,245.184,1711.09,0.39
10/29/2009,249.211,1749.76,0.4
10/30/2009,239.509,1700.67,0.37
11/2/2009,244.177,1711.65,0.38
11/3/2009,244.531,1715.81,0.38
11/4/2009,243.779,1718.21,0.36
11/5/2009,250.705,1751.45,0.36
11/6/2009,251.7,1756.07,0.34
11/9/2009,260.54,1795.56,0.34
11/10/2009,256.756,1795.9,0.33
11/11/2009,258.062,1804.93,0.33
11/12/2009,255.838,1786.66,0.32
11/13/2009,257.885,1796.93,0.32
11/16/2009,264.357,1823.29,0.31
11/17/2009,264.423,1825.18,0.32
11/18/2009,260.872,1824.61,0.29
11/19/2009,255.694,1800.12,0.27
11/20/2009,249.654,1794.65,0.27
11/23/2009,252.674,1819.17,0.29
11/24/2009,254.422,1818.31,0.28
11/25/2009,255.71,1826.74,0.26
11/27/2009,245.541,1795.7,0.26
11/30/2009,252.08,1802.68,0.27
12/1/2009,251.702,1824.54,0.26
12/2/2009,252.779,1825.4,0.28
12/3/2009,249.771,1810.13,0.3
12/4/2009,248.094,1820.11,0.36
12/7/2009,245.919,1815.7,0.32
12/8/2009,248.516,1797.31,0.29
12/9/2009,251.991,1804.1,0.31
12/10/2009,252.579,1814.81,0.32
12/11/2009,250.892,1821.8,0.35
12/14/2009,251.069,1834.55,0.37
12/15/2009,251.902,1824.37,0.41
12/16/2009,260.372,1826.45,0.38
12/17/2009,260.76,1804.96,0.35
12/18/2009,265.101,1815.5,0.36
12/21/2009,267.31,1834.59,0.4
12/22/2009,265.7,1841.17,0.41
12/23/2009,264.957,1845.8,0.41
12/24/2009,266.033,1855.5,0.43
12/28/2009,265.723,1857.89,0.47
12/29/2009,265.201,1855.61,0.47
12/30/2009,263.391,1856.14,0.45
12/31/2009,257.763,1837.5,0.47
1/4/2010,264.846,1867.06,0.45
1/5/2010,265.989,1872.9,0.41
1/6/2010,260.505,1874.73,0.4
1/7/2010,263.369,1882.34,0.4
1/8/2010,265.223,1887.77,0.37
1/11/2010,269.541,1891.06,0.35
1/12/2010,264.724,1873.32,0.34
1/13/2010,265.778,1889.1,0.37
1/14/2010,264.091,1893.72,0.34
1/15/2010,264.302,1873.3,0.33
1/19/2010,266.433,1896.72,0.33
1/20/2010,264.49,1876.9,0.31
1/21/2010,255.587,1841.39,0.31
1/22/2010,249.771,1800.61,0.3
1/25/2010,251.391,1808.93,0.3
1/26/2010,249.449,1801.34,0.32
1/27/2010,251.735,1810.21,0.33
1/28/2010,243.82,1788.97,0.31
1/29/2010,237.36,1771.4,0.3
2/1/2010,240.413,1796.67,0.33
2/2/2010,239.78,1819.99,0.33
2/3/2010,244.931,1810.64,0.35
2/4/2010,234.507,1754.3,0.32
2/5/2010,231.776,1759.38,0.31
2/8/2010,227.191,1744.37,0.32
2/9/2010,231.876,1767.18,0.34
2/10/2010,234.374,1763.69,0.38
2/11/2010,230.122,1781.01,0.38
2/12/2010,229.967,1776.5,0.35
2/16/2010,233.574,1808.72,0.34
2/17/2010,236.549,1816.7,0.35
2/18/2010,237.26,1828.81,0.37
2/19/2010,239.236,1833.09,0.39
2/22/2010,241.145,1831.21,0.37
2/23/2010,238.525,1809.05,0.36
2/24/2010,242.4,1826.99,0.34
2/25/2010,242.333,1823.64,0.32
2/26/2010,242.888,1826.27,0.32
3/1/2010,242,1844.87,0.32
3/2/2010,240.235,1849.17,0.32
3/3/2010,239.869,1850.24,0.33
3/4/2010,240.712,1857.2,0.35
3/5/2010,245.162,1883.28,0.38
3/8/2010,243.255,1883.29,0.39
3/9/2010,241.972,1886.6,0.37
3/10/2010,240.556,1895.38,0.39
3/11/2010,234.657,1903.68,0.4
3/12/2010,234.199,1903.29,0.41
3/15/2010,236.619,1904.19,0.4
3/16/2010,236.82,1919.02,0.41
3/17/2010,248.474,1930.22,0.41
3/18/2010,251.664,1929.63,0.41
3/19/2010,250.203,1919.8,0.42
3/22/2010,251.708,1929.64,0.41
3/23/2010,253.158,1943.7,0.4
3/24/2010,250.928,1933.04,0.44
3/25/2010,251.385,1929.75,0.44
3/26/2010,244.537,1931.18,0.43
3/29/2010,245.407,1942.51,0.42
3/30/2010,244.381,1942.81,0.44
3/31/2010,242.853,1936.48,0.41
4/1/2010,235.37,1950.91,0.42
4/5/2010,229.738,1966.44,0.48
4/6/2010,221.43,1969.76,0.49
4/7/2010,221.954,1959.04,0.47
4/8/2010,228.132,1965.72,0.46
4/9/2010,229.861,1978.86,0.46
4/12/2010,229.515,1982.4,0.46
4/13/2010,230.742,1983.91,0.45
4/14/2010,235.738,2006.06,0.45
4/15/2010,230.519,2007.74,0.43
4/16/2010,223.883,1975.36,0.41
4/19/2010,225.958,1984.32,0.43
4/20/2010,226.593,2000.33,0.42
4/21/2010,224.385,1998.31,0.44
4/22/2010,231.735,2002.93,0.45
4/23/2010,235.337,2017.19,0.46
4/26/2010,215.185,2008.55,0.47
4/27/2010,206.876,1961.6,0.42
4/28/2010,205.694,1974.63,0.43
4/29/2010,212.33,2000.34,0.42
4/30/2010,205.203,1967.05,0.41
5/3/2010,207.166,1992.87,0.43
5/4/2010,198.155,1945.37,0.43
5/5/2010,194.943,1933.25,0.39
5/6/2010,191.397,1870.95,0.34
5/7/2010,191.954,1842.32,0.38
5/10/2010,196.917,1923.39,0.39
5/11/2010,190.694,1917.25,0.38
5/12/2010,194.017,1944.25,0.4
5/13/2010,192.233,1920.76,0.4
5/14/2010,189.278,1884.67,0.34
5/17/2010,190.705,1887.11,0.36
5/18/2010,187.906,1860.65,0.35
5/19/2010,187.304,1851.28,0.35
5/20/2010,178.549,1779.3,0.34
5/21/2010,185.653,1806.05,0.35
5/24/2010,180.623,1782.77,0.35
5/25/2010,181.159,1783.4,0.36
5/26/2010,182.943,1773.65,0.37
5/27/2010,192.255,1832.61,0.37
5/28/2010,187.226,1809.98,0.34
6/1/2010,182.006,1778.99,0.35
6/2/2010,183.757,1825.25,0.38
6/3/2010,183.835,1832.72,0.38
6/4/2010,178.954,1769.72,0.34
6/7/2010,176.722,1745.87,0.35
6/8/2010,175.588,1765.29,0.34
6/9/2010,173.815,1754.91,0.33
6/10/2010,176.138,1806.69,0.34
6/11/2010,178.562,1815.26,0.3
6/14/2010,178.147,1812.02,0.31
6/15/2010,183.207,1854.61,0.31
6/16/2010,181.232,1853.62,0.3
6/17/2010,178.82,1856.25,0.28
6/18/2010,178.147,1858.7,0.3
6/21/2010,177.193,1851.55,0.29
6/22/2010,174.859,1822.05,0.29
6/23/2010,173.973,1816.65,0.3
6/24/2010,169.137,1786.13,0.29
6/25/2010,170.932,1791.24,0.29
6/28/2010,170.707,1787.94,0.3
6/29/2010,163.369,1732.55,0.31
6/30/2010,160.901,1715.23,0.32
7/1/2010,157.445,1709.77,0.32
7/2/2010,160.216,1701.86,0.31
7/6/2010,162.932,1710.97,0.32
7/7/2010,166.601,1765.42,0.31
7/8/2010,170.831,1782.1,0.3
7/9/2010,173.883,1794.94,0.3
7/12/2010,172.963,1796.3,0.3
7/13/2010,176.048,1824.07,0.3
7/14/2010,174.197,1823.82,0.27
7/15/2010,172.783,1826,0.27
7/16/2010,167.341,1773.43,0.28
7/19/2010,166.208,1784.06,0.28
7/20/2010,167.588,1804.48,0.27
7/21/2010,160.822,1781.6,0.27
7/22/2010,169.664,1821.76,0.27
7/23/2010,173.344,1836.75,0.27
7/26/2010,179.134,1857.34,0.29
7/27/2010,176.811,1855.39,0.3
7/28/2010,176.161,1842.66,0.3
7/29/2010,177.552,1835.29,0.3
7/30/2010,176.71,1835.4,0.29
8/2/2010,182.724,1875.85,0.28
8/3/2010,180.469,1866.87,0.27
8/4/2010,180.009,1878.81,0.28
8/5/2010,180.11,1876.51,0.27
8/6/2010,176.34,1869.77,0.25
8/9/2010,179.134,1880.06,0.26
8/10/2010,178.865,1868.88,0.25
8/11/2010,171.616,1817.13,0.25
8/12/2010,167.745,1807.61,0.25
8/13/2010,170.079,1800.39,0.26
8/16/2010,169.226,1800.7,0.25
8/17/2010,170.438,1823.18,0.26
8/18/2010,168.845,1826.14,0.25
8/19/2010,165.31,1795.24,0.25
8/20/2010,163.145,1788.67,0.26
8/23/2010,160.62,1781.47,0.25
8/24/2010,158.645,1755.65,0.27
8/25/2010,158.432,1761.62,0.26
8/26/2010,156.457,1748.14,0.25
8/27/2010,158.376,1777.6,0.27
8/30/2010,159.521,1751.79,0.26
8/31/2010,160.396,1752.55,0.25
9/1/2010,165.616,1804.46,0.25
9/2/2010,168.701,1820.98,0.25
9/3/2010,171.243,1845.1,0.25
9/7/2010,170.373,1824.05,0.25
9/8/2010,171.684,1836.21,0.24
9/9/2010,170.328,1845.09,0.26
9/10/2010,170.803,1854.1,0.27
9/13/2010,170.272,1875.41,0.26
9/14/2010,180.283,1874.07,0.26
9/15/2010,186.328,1880.74,0.26
9/16/2010,183.661,1880.37,0.25
9/17/2010,186.498,1881.93,0.26
9/20/2010,193.989,1910.6,0.26
9/21/2010,189.548,1905.74,0.26
9/22/2010,187.277,1896.77,0.25
9/23/2010,182.678,1880.97,0.25
9/24/2010,188.961,1920.84,0.25
9/27/2010,187.458,1909.98,0.26
9/28/2010,190.588,1919.59,0.26
9/29/2010,190.69,1914.84,0.27
9/30/2010,192.373,1908.95,0.27
10/1/2010,193.605,1917.42,0.26
10/4/2010,193.119,1902.15,0.26
10/5/2010,193.571,1941.82,0.25
10/6/2010,193.616,1941.5,0.24
10/7/2010,193.164,1938.31,0.23
10/8/2010,197.176,1950.18,0.21
10/11/2010,200.272,1950.47,0.21
10/12/2010,201.82,1957.92,0.21
10/13/2010,202.532,1972.08,0.22
10/14/2010,200.848,1964.9,0.22
10/15/2010,198.577,1968.87,0.22
10/18/2010,199.435,1983.17,0.23
10/19/2010,197.322,1951.67,0.22
10/20/2010,191.537,1972.51,0.22
10/21/2010,187.865,1976.12,0.22
10/22/2010,189.334,1980.83,0.21
10/25/2010,190.272,1985.11,0.23
10/26/2010,190.531,1985.13,0.23
10/27/2010,190.396,1980.05,0.23
10/28/2010,189.978,1982.45,0.23
10/29/2010,193.209,1981.59,0.22
11/1/2010,194.181,1983.47,0.22
11/2/2010,195.526,1998.86,0.22
11/3/2010,187.187,2006.58,0.22
11/4/2010,190.972,2045.62,0.21
11/5/2010,195.65,2053.77,0.22
11/8/2010,191.063,2049.69,0.22
11/9/2010,185.887,2033.85,0.24
11/10/2010,190.373,2043.16,0.24
11/11/2010,193.447,2034.48,0.24
11/12/2010,195.56,2010.57,0.27
11/15/2010,195.571,2008.25,0.29
11/16/2010,189.017,1976.26,0.27
